DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,CANCELLED,WEATHER_DELAY
1,8/19/2019,EV,4392,13061,12266,1205,0,0,
1,8/26/2019,EV,4392,13061,12266,1205,0,0,
1,8/5/2019,EV,4393,12266,14193,1215,0,0,0
1,8/12/2019,EV,4393,12266,14193,1215,0,0,
1,8/19/2019,EV,4393,12266,14193,1215,8,0,0
1,8/26/2019,EV,4393,12266,14193,1215,0,0,
1,8/5/2019,EV,4394,11618,11278,1645,0,0,
1,8/12/2019,EV,4394,11618,11278,1645,3,0,
1,8/19/2019,EV,4394,11618,11278,1645,0,0,
1,8/5/2019,EV,4395,11618,14321,1500,25,0,
1,8/12/2019,EV,4395,11618,14321,1500,0,0,
1,8/19/2019,EV,4395,11618,14321,1500,1,0,
1,8/26/2019,EV,4395,11618,14321,1455,98,0,0
1,8/26/2019,EV,4396,15016,12266,1457,31,0,
1,8/5/2019,EV,4396,15624,12266,1455,0,0,
1,8/12/2019,EV,4396,15624,12266,1455,0,0,
1,8/19/2019,EV,4396,15624,12266,1455,0,0,
1,8/5/2019,EV,4397,15412,13930,607,0,0,
1,8/12/2019,EV,4397,15412,13930,607,0,0,
1,8/19/2019,EV,4397,15412,13930,607,,1,
1,8/26/2019,EV,4397,15412,13930,600,98,0,0
1,8/5/2019,EV,4398,11042,11278,2135,0,0,
1,8/12/2019,EV,4398,11042,11278,2135,61,0,0
1,8/19/2019,EV,4398,11042,11278,2135,0,0,
1,8/26/2019,EV,4398,11042,11278,2134,153,0,0
1,8/26/2019,EV,4399,11146,13930,1215,17,0,
1,8/19/2019,EV,4401,11193,12266,1857,8,0,
1,8/26/2019,EV,4401,11193,12266,1857,79,0,0
1,8/5/2019,EV,4403,12266,13256,1215,0,0,
1,8/12/2019,EV,4403,12266,13256,1215,0,0,
1,8/19/2019,EV,4403,12266,13256,1215,8,0,
1,8/5/2019,EV,4403,12992,12266,710,0,0,
1,8/12/2019,EV,4403,12992,12266,710,0,0,
1,8/19/2019,EV,4403,12992,12266,710,0,0,
1,8/26/2019,EV,4403,12992,12266,715,0,0,
1,8/5/2019,EV,4404,11618,15412,1940,8,0,
1,8/12/2019,EV,4404,11618,15412,1940,13,0,0
1,8/19/2019,EV,4404,11618,15412,1940,0,0,
1,8/26/2019,EV,4404,11618,15412,1940,0,0,
1,8/26/2019,EV,4405,10781,12266,1855,0,0,
1,8/19/2019,EV,4406,13930,12945,1435,,1,
1,8/5/2019,EV,4408,12266,12896,945,0,0,
1,8/12/2019,EV,4408,12266,12896,945,0,0,
1,8/19/2019,EV,4408,12266,12896,945,0,0,
1,8/26/2019,EV,4408,13930,11977,1010,71,0,0
1,8/26/2019,EV,4409,12266,13871,1159,100,0,0
1,8/5/2019,EV,4409,13871,12266,1750,0,0,
1,8/12/2019,EV,4409,13871,12266,1750,0,0,
1,8/19/2019,EV,4409,13871,12266,1750,0,0,
1,8/19/2019,EV,4410,12266,14814,1805,0,0,
1,8/5/2019,EV,4411,12339,12266,1144,0,0,
1,8/12/2019,EV,4411,12339,12266,1144,5,0,
1,8/19/2019,EV,4411,12339,12266,1144,0,0,
1,8/26/2019,EV,4411,12339,12266,1144,0,0,
1,8/5/2019,EV,4412,10792,13930,1400,0,0,
1,8/12/2019,EV,4412,10792,13930,1400,0,0,0
1,8/19/2019,EV,4412,10792,13930,1400,0,0,
1,8/26/2019,EV,4412,10792,13930,1400,14,0,0
1,8/5/2019,EV,4413,13930,11977,2125,0,0,0
1,8/12/2019,EV,4413,13930,11977,2125,,1,
1,8/26/2019,EV,4413,13930,11977,2125,,1,
1,8/19/2019,EV,4415,11042,13930,1242,10,0,0
1,8/5/2019,EV,4417,11267,13930,1142,7,0,
1,8/12/2019,EV,4417,11267,13930,1142,5,0,0
1,8/19/2019,EV,4417,11267,13930,1142,110,0,0
1,8/26/2019,EV,4417,12266,10599,1205,0,0,
1,8/5/2019,EV,4418,12266,12451,745,135,0,0
1,8/12/2019,EV,4418,12266,12451,745,0,0,
1,8/19/2019,EV,4418,12266,12451,745,0,0,
1,8/26/2019,EV,4418,12266,12451,745,0,0,0
1,8/5/2019,EV,4419,11140,12266,1756,0,0,
1,8/12/2019,EV,4419,11140,12266,1756,0,0,
1,8/19/2019,EV,4419,11140,12266,1756,1,0,
1,8/26/2019,EV,4419,11140,12266,1855,0,0,
1,8/26/2019,EV,4420,12951,12266,1349,0,0,
1,8/5/2019,EV,4421,11618,13931,1825,0,0,
1,8/12/2019,EV,4421,11618,13931,1825,0,0,
1,8/19/2019,EV,4421,11618,13931,1825,,1,
1,8/26/2019,EV,4422,11618,15016,2100,,1,
1,8/5/2019,EV,4423,12266,11049,2150,0,0,
1,8/12/2019,EV,4423,12266,11049,2150,0,0,
1,8/19/2019,EV,4423,12266,11049,2150,0,0,
1,8/26/2019,EV,4423,12266,11049,2150,0,0,
1,8/5/2019,EV,4424,12266,13422,1205,0,0,
1,8/12/2019,EV,4424,12266,13422,1205,0,0,
1,8/19/2019,EV,4424,12266,13422,1205,0,0,
1,8/26/2019,EV,4424,12266,13422,1155,24,0,
1,8/5/2019,EV,4424,14814,12266,1000,0,0,
1,8/12/2019,EV,4424,14814,12266,1000,0,0,
1,8/19/2019,EV,4424,14814,12266,1000,0,0,
1,8/26/2019,EV,4424,14814,12266,1000,0,0,
1,8/5/2019,EV,4425,12266,15016,800,0,0,
1,8/12/2019,EV,4425,12266,15016,800,0,0,
1,8/19/2019,EV,4425,12266,15016,800,107,0,0
1,8/26/2019,EV,4425,12266,15016,745,0,0,
1,8/5/2019,EV,4426,14524,11618,540,0,0,
1,8/12/2019,EV,4426,14524,11618,540,0,0,
1,8/19/2019,EV,4426,14524,11618,540,0,0,
1,8/26/2019,EV,4426,14524,11618,540,0,0,
1,8/19/2019,EV,4427,12945,13930,1750,,1,
1,8/5/2019,EV,4428,13930,13485,1135,79,0,0
1,8/12/2019,EV,4428,13930,13485,1135,4,0,
1,8/26/2019,EV,4429,12266,13422,935,22,0,0
1,8/5/2019,EV,4430,12266,12177,1155,0,0,
1,8/12/2019,EV,4430,12266,12177,1155,25,0,0
1,8/19/2019,EV,4430,12266,12177,1155,0,0,
1,8/26/2019,EV,4430,12266,12177,1155,0,0,
1,8/5/2019,EV,4431,11267,11618,600,0,0,
2,8/20/2019,UA,2429,11618,11292,1659,31,0,0
2,8/20/2019,UA,2427,13495,12266,520,0,0,
2,8/20/2019,UA,2426,12266,10721,935,0,0,
2,8/20/2019,UA,2425,13204,12266,1520,29,0,
2,8/20/2019,UA,2423,14107,14771,1734,0,0,
2,8/20/2019,UA,2422,13930,12953,2030,45,0,0
2,8/20/2019,UA,2421,12266,12889,750,0,0,
2,8/20/2019,UA,2420,13495,12266,1601,106,0,0
2,8/20/2019,UA,2419,14262,14771,1348,3,0,0
2,8/20/2019,UA,2418,12892,11618,815,0,0,0
2,8/20/2019,UA,2417,14057,11618,2320,0,0,
2,8/20/2019,UA,2416,12953,11292,1829,0,0,0
2,8/20/2019,UA,2415,11618,14057,1000,0,0,
2,8/20/2019,UA,2414,11292,14689,937,0,0,
2,8/20/2019,UA,2413,11603,11292,646,0,0,
2,8/20/2019,UA,2411,10693,11618,1400,3,0,0
2,8/20/2019,UA,2411,11618,14893,1815,0,0,0
2,8/20/2019,UA,2409,14100,13930,747,0,0,
2,8/20/2019,UA,2407,10423,14771,1448,26,0,
2,8/20/2019,UA,2407,14771,14057,1730,9,0,
2,8/20/2019,UA,2406,13930,12953,1500,88,0,14
2,8/20/2019,UA,2405,14771,12266,500,0,0,
2,8/20/2019,UA,2404,14635,13930,1240,169,0,0
2,8/20/2019,UA,2403,12266,14747,1650,0,0,
2,8/20/2019,UA,2402,12892,10721,2300,0,0,0
2,8/20/2019,UA,2401,14908,11292,645,0,0,
2,8/20/2019,UA,2400,10721,14771,1803,15,0,
2,8/20/2019,UA,2399,13204,12266,910,0,0,
2,8/20/2019,UA,2397,13930,11066,1125,12,0,
2,8/20/2019,UA,2396,14771,10721,605,0,0,0
2,8/20/2019,UA,2395,12264,13930,600,8,0,
2,8/20/2019,UA,2395,13930,12889,805,0,0,
2,8/20/2019,UA,2394,10721,11618,1050,0,0,
2,8/20/2019,UA,2394,11618,12892,1500,43,0,0
2,8/20/2019,UA,2392,14683,12266,730,0,0,0
2,8/20/2019,UA,2391,13930,14492,1130,3,0,
2,8/20/2019,UA,2391,14492,12266,1525,0,0,
2,8/20/2019,UA,2391,15096,13930,730,0,0,
2,8/20/2019,UA,2390,13930,14057,1018,8,0,
2,8/20/2019,UA,2389,13204,12264,1630,14,0,
2,8/20/2019,UA,2388,12264,14747,1240,0,0,
2,8/20/2019,UA,2385,11292,13930,935,53,0,0
2,8/20/2019,UA,2384,14771,14679,958,0,0,
2,8/20/2019,UA,2383,11618,11298,1245,13,0,
2,8/20/2019,UA,2379,13204,12264,1415,0,0,
2,8/20/2019,UA,2378,13204,11618,1705,294,0,0
2,8/20/2019,UA,2377,11292,10423,1345,0,0,
2,8/20/2019,UA,2377,12266,11292,855,0,0,
2,8/20/2019,UA,2377,14771,12266,100,53,0,0
2,8/20/2019,UA,2376,13930,14771,811,0,0,
2,8/20/2019,UA,2375,13204,11618,1530,26,0,26
2,8/20/2019,UA,2374,13204,11618,955,0,0,
2,8/20/2019,UA,2373,12892,12758,847,0,0,
2,8/20/2019,UA,2371,13495,12264,1750,24,0,0
2,8/20/2019,UA,2370,13204,11292,1610,2,0,
2,8/20/2019,UA,2369,11292,12451,1750,0,0,0
2,8/20/2019,UA,2369,14057,11292,1235,0,0,
2,8/20/2019,UA,2367,12953,11292,740,0,0,
2,8/20/2019,UA,2365,12892,12889,1630,0,0,
2,8/20/2019,UA,2364,13204,11292,634,0,0,
2,8/20/2019,UA,2363,14771,11433,1046,4,0,
2,8/20/2019,UA,2362,11292,14771,804,117,0,0
2,8/20/2019,UA,2362,12278,11292,620,0,0,
2,8/20/2019,UA,2361,12892,12266,1015,0,0,
2,8/20/2019,UA,2360,11292,11648,935,0,0,
2,8/20/2019,UA,2359,12892,12266,810,0,0,
2,8/20/2019,UA,2358,14771,10423,1645,75,0,0
2,8/20/2019,UA,2356,14107,14771,530,0,0,
2,8/20/2019,UA,2355,14107,12266,1614,0,0,
2,8/20/2019,UA,2353,12892,12266,545,0,0,
2,8/20/2019,UA,2352,12892,12266,55,0,0,
2,8/20/2019,UA,2351,14689,11292,1300,0,0,
2,8/20/2019,UA,2349,10620,11292,835,0,0,
2,8/20/2019,UA,2348,14057,14771,1150,0,0,
2,8/20/2019,UA,2347,13930,11298,755,0,0,
2,8/20/2019,UA,2346,13930,13871,1545,,1,
2,8/20/2019,UA,2346,14321,13930,1300,1157,0,0
2,8/20/2019,UA,2345,14771,11298,2359,0,0,
2,8/20/2019,UA,2344,13303,12266,850,0,0,
2,8/20/2019,UA,2342,11292,13264,1855,55,0,0
2,8/20/2019,UA,2342,13851,11292,1421,11,0,
2,8/20/2019,UA,2341,11057,13930,800,0,0,
2,8/20/2019,UA,2341,13930,15096,1200,4,0,
2,8/20/2019,UA,2340,14122,11618,1745,69,0,0
2,8/20/2019,UA,2339,14107,12264,2345,0,0,
2,8/20/2019,UA,2339,14771,14107,1937,0,0,
2,8/20/2019,UA,2338,15304,12264,900,0,0,
2,8/20/2019,UA,2337,12889,11618,950,16,0,0
2,8/20/2019,UA,2336,11697,11618,1822,89,0,0
2,8/20/2019,UA,2335,11697,11618,1525,20,0,0
2,8/20/2019,UA,2334,12264,10721,900,0,0,
2,8/20/2019,UA,2333,11618,14492,2159,0,0,
2,8/20/2019,UA,2332,13487,12264,1230,520,0,460
2,8/20/2019,UA,2330,13198,11618,615,11,0,
2,8/20/2019,UA,2329,11618,14122,1530,56,0,0
2,8/20/2019,UA,2328,11618,13495,1455,12,0,0
2,8/20/2019,UA,2327,12889,11618,2115,9,0,
2,8/20/2019,UA,2326,13930,15304,820,0,0,
2,8/20/2019,UA,2325,11618,11298,655,0,0,
2,8/20/2019,UA,2323,11618,10721,1930,12,0,
2,8/20/2019,UA,2322,11618,10721,1730,11,0,
2,8/20/2019,UA,2321,11618,10721,1130,0,0,
2,8/20/2019,UA,2320,11618,10721,730,0,0,
2,8/20/2019,UA,2319,14771,11618,1215,49,0,0
2,8/20/2019,UA,2318,13830,14771,2020,7,0,
2,8/20/2019,UA,2317,11618,10423,1045,0,0,
2,8/20/2019,UA,2316,11618,10423,729,0,0,
2,8/20/2019,UA,2315,11618,10397,830,2,0,
2,8/20/2019,UA,2314,13930,11292,1125,125,0,0
2,8/20/2019,UA,2313,11298,11618,1620,161,0,0
2,8/20/2019,UA,2311,14771,11193,2149,0,0,
2,8/20/2019,UA,2310,11618,10721,930,0,0,
2,8/20/2019,UA,2308,10397,11292,1640,0,0,
2,8/20/2019,UA,2307,11292,12982,935,21,0,
2,8/20/2019,UA,2307,14771,11292,530,0,0,
2,8/20/2019,UA,2306,10800,14771,1427,14,0,0
2,8/20/2019,UA,2305,12892,12264,820,0,0,0
2,8/20/2019,UA,2304,12892,11618,915,0,0,0
2,8/20/2019,UA,2303,12264,14679,1745,143,0,143
2,8/20/2019,UA,2302,11618,10849,830,0,0,
2,8/20/2019,UA,2301,12889,14771,715,13,0,
2,8/20/2019,UA,2300,11292,11603,1915,43,0,0
2,8/20/2019,UA,2300,12266,11292,1440,6,0,
2,8/20/2019,UA,2299,14679,11292,1605,0,0,
2,8/20/2019,UA,2298,12266,11042,1622,0,0,
2,8/20/2019,UA,2297,13930,11618,1015,23,0,0
2,8/20/2019,UA,2296,13871,13930,1830,,1,
2,8/20/2019,UA,2295,14771,13830,1921,0,0,
2,8/20/2019,UA,2294,10721,14771,925,0,0,
2,8/20/2019,UA,2293,12892,11292,913,0,0,
2,8/20/2019,UA,2292,12953,11292,610,0,0,
2,8/20/2019,UA,2291,12892,13930,2359,0,0,0
2,8/20/2019,UA,2290,13871,11292,1412,0,0,
2,8/20/2019,UA,2289,12889,12266,1205,10,0,
2,8/20/2019,UA,2287,14747,13930,705,218,0,0
2,8/20/2019,UA,2285,14893,11292,910,0,0,
2,8/20/2019,UA,2284,11278,13930,1345,309,0,306
2,8/20/2019,UA,2284,13930,10257,1830,99,0,0
2,8/20/2019,UA,2283,14685,13930,1330,16,0,0
2,8/20/2019,UA,2282,14679,12264,1245,0,0,0
2,8/20/2019,UA,2281,13851,11292,1658,0,0,
2,8/20/2019,UA,2280,14771,10713,1530,114,0,0
2,8/20/2019,UA,2279,14057,14771,1809,0,0,
2,8/20/2019,UA,2278,12264,12892,900,0,0,
2,8/20/2019,UA,2277,12889,12266,1010,0,0,
2,8/20/2019,UA,2275,12892,12266,715,0,0,
2,8/20/2019,UA,2274,12264,13487,1750,125,0,103
2,8/20/2019,UA,2273,11292,14107,933,0,0,
2,8/20/2019,UA,2273,13931,11292,645,0,0,
2,8/20/2019,UA,2272,11292,13931,1730,27,0,27
2,8/20/2019,UA,2270,14771,11292,740,0,0,
2,8/20/2019,UA,2269,11292,14492,1100,15,0,
2,8/20/2019,UA,2269,12889,11292,720,43,0,0
2,8/20/2019,UA,2267,13930,14683,1255,0,0,
2,8/20/2019,UA,2266,12266,14908,946,0,0,
2,8/20/2019,UA,2265,12892,13930,700,0,0,0
2,8/20/2019,UA,2263,14771,12892,1830,5,0,
2,8/20/2019,UA,2262,14771,11042,1040,0,0,
2,8/20/2019,UA,2261,12266,14679,935,1,0,
2,8/20/2019,UA,2260,12266,14635,2000,104,0,0
2,8/20/2019,UA,2259,14683,12264,1700,0,0,
2,8/20/2019,UA,2258,12264,12266,2205,13,0,
2,8/20/2019,UA,2256,10693,12266,1119,7,0,
2,8/20/2019,UA,2256,12266,14107,1430,4,0,
2,8/20/2019,UA,2254,11618,15304,2029,91,0,0
2,8/20/2019,UA,2253,14492,12264,615,0,0,
2,8/20/2019,UA,2250,12264,11618,815,0,0,
2,8/20/2019,UA,2249,11292,14107,1557,0,0,
2,8/20/2019,UA,2248,14057,11618,600,0,0,0
2,8/20/2019,UA,2246,12266,13930,530,0,0,
2,8/20/2019,UA,2245,12264,11298,1300,0,0,
2,8/20/2019,UA,2244,14771,12889,642,10,0,
2,8/20/2019,UA,2243,13930,12892,1535,278,0,269
2,8/20/2019,UA,2242,14771,11292,1606,20,0,0
2,8/20/2019,UA,2241,12266,13495,1700,0,0,
2,8/20/2019,UA,2240,13256,12266,1420,0,0,
2,8/20/2019,UA,2239,14771,11618,1315,144,0,0
2,8/20/2019,UA,2238,13487,13930,1706,62,0,0
2,8/20/2019,UA,2237,14771,13204,2145,0,0,
2,8/20/2019,UA,2236,14747,14771,1129,6,0,
2,8/20/2019,UA,2234,11292,14683,2023,114,0,44
2,8/20/2019,UA,2233,14057,14771,1903,0,0,
2,8/20/2019,UA,2232,13230,13930,1749,277,0,0
2,8/20/2019,UA,2231,13930,10423,752,0,0,
2,8/20/2019,UA,2230,14908,14771,1527,0,0,
2,8/20/2019,UA,2229,14771,14122,949,0,0,
2,8/20/2019,UA,2228,14122,14771,1847,0,0,
2,8/20/2019,UA,2227,13930,10994,745,0,0,
2,8/20/2019,UA,2226,14771,14689,2051,0,0,
2,8/20/2019,UA,2225,10423,13930,1727,99,0,90
2,8/20/2019,UA,2224,12889,13930,1855,125,0,0
2,8/20/2019,UA,2224,14771,12889,1645,1,0,
2,8/20/2019,UA,2223,11292,14747,1915,19,0,0
2,8/20/2019,UA,2220,11292,11066,1725,7,0,7
2,8/20/2019,UA,2220,13930,11292,1437,103,0,2
2,8/20/2019,UA,2219,13204,11618,1222,0,0,
2,8/20/2019,UA,2218,12889,12892,1104,0,0,
2,8/20/2019,UA,2217,11618,11292,2141,180,0,0
2,8/20/2019,UA,2215,10299,12266,2045,0,0,
2,8/20/2019,UA,2214,10721,11292,613,0,0,
2,8/20/2019,UA,2214,11292,12953,1120,0,0,
2,8/20/2019,UA,2214,12953,13930,2000,32,0,0
2,8/20/2019,UA,2213,10299,11292,1420,0,0,
2,8/20/2019,UA,2212,13930,10693,1541,,1,
2,8/20/2019,UA,2210,14679,12266,1540,0,0,
2,8/20/2019,UA,2209,14100,13930,1204,62,0,0
2,8/20/2019,UA,2208,13930,13495,1245,104,0,15
2,8/20/2019,UA,2207,14747,12266,1412,0,0,
2,8/20/2019,UA,2206,14635,11618,1130,0,0,
2,8/20/2019,UA,2205,13930,11298,1758,94,0,3
2,8/20/2019,UA,2205,14908,13930,1030,73,0,0
2,8/20/2019,UA,2204,13930,11042,1930,,1,
2,8/20/2019,UA,2203,14685,11618,1100,0,0,
2,8/20/2019,UA,2202,12953,13930,1200,147,0,0
2,8/20/2019,UA,2201,12892,14771,2100,0,0,0
2,8/20/2019,UA,2200,12889,14771,1959,0,0,
2,8/20/2019,UA,2199,11298,13930,1925,,1,
2,8/20/2019,UA,2198,13930,12264,800,0,0,
2,8/20/2019,UA,2197,14869,13930,1609,186,0,0
2,8/20/2019,UA,2195,10721,12266,1737,0,0,
2,8/20/2019,UA,2194,13930,12892,630,0,0,
2,8/20/2019,UA,2193,13930,11618,900,32,0,0
2,8/20/2019,UA,2192,13930,14679,745,0,0,
2,8/20/2019,UA,2190,12266,14683,935,0,0,
2,8/20/2019,UA,2189,13244,13930,610,0,0,
2,8/20/2019,UA,2188,11292,11697,813,6,0,
2,8/20/2019,UA,2187,12266,14771,1240,0,0,
2,8/20/2019,UA,2186,12892,14771,1045,0,0,
2,8/20/2019,UA,2186,14771,14679,1252,0,0,
2,8/20/2019,UA,2185,13930,10849,1000,0,0,
2,8/20/2019,UA,2184,10849,13930,1305,25,0,0
2,8/20/2019,UA,2183,13930,11337,2120,56,0,4
2,8/20/2019,UA,2182,11337,13930,625,0,0,
2,8/20/2019,UA,2180,12889,12892,600,0,0,
2,8/20/2019,UA,2180,12892,14771,1000,0,0,
2,8/20/2019,UA,2179,12266,12953,1200,0,0,
2,8/20/2019,UA,2178,13930,14893,1024,0,0,
2,8/20/2019,UA,2177,13930,14492,2130,86,0,6
2,8/20/2019,UA,2177,14057,13930,1353,40,0,0
2,8/20/2019,UA,2176,13930,14057,751,0,0,
2,8/20/2019,UA,2175,13930,13485,1556,,1,
2,8/20/2019,UA,2174,13198,13930,1018,133,0,0
2,8/20/2019,UA,2173,13930,13204,1800,16,0,0
2,8/20/2019,UA,2172,12266,12892,1830,0,0,
2,8/20/2019,UA,2171,11986,11292,1645,22,0,22
2,8/20/2019,UA,2170,13930,11986,2130,148,0,0
2,8/20/2019,UA,2169,13930,11298,1535,,1,
2,8/20/2019,UA,2168,12892,11042,1150,0,0,
2,8/20/2019,UA,2166,13930,14771,645,0,0,
2,8/20/2019,UA,2166,14771,14057,1054,0,0,
2,8/20/2019,UA,2165,10721,11618,800,0,0,
2,8/20/2019,UA,2164,14908,12266,1525,0,0,
2,8/20/2019,UA,2163,14679,11618,1230,0,0,
2,8/20/2019,UA,2162,14771,11603,2030,12,0,
2,8/20/2019,UA,2161,14771,14747,1730,7,0,
2,8/20/2019,UA,2160,14771,11618,1715,18,0,0
2,8/20/2019,UA,2159,11618,14492,1340,0,0,
2,8/20/2019,UA,2158,12441,13930,700,0,0,
2,8/20/2019,UA,2157,12266,14908,1946,1,0,
2,8/20/2019,UA,2156,12266,14679,1202,0,0,
2,8/20/2019,UA,2155,12266,13930,1817,32,0,0
2,8/20/2019,UA,2154,12264,12892,815,0,0,
2,8/20/2019,UA,2153,12266,13930,1711,56,0,0
2,8/20/2019,UA,2152,13204,12266,1722,35,0,
2,8/20/2019,UA,2151,11618,14747,1900,51,0,0
2,8/20/2019,UA,2149,12451,12266,730,0,0,
2,8/20/2019,UA,2148,11697,12266,700,0,0,
2,8/20/2019,UA,2147,13303,12266,1131,0,0,
2,8/20/2019,UA,2146,12266,13303,2000,0,0,
2,8/20/2019,UA,2143,11042,11618,600,0,0,
2,8/20/2019,UA,2143,11618,14771,930,2,0,
2,8/20/2019,UA,2141,11292,14570,945,0,0,
2,8/20/2019,UA,2141,13495,11292,645,0,0,
2,8/20/2019,UA,2140,12953,11292,950,0,0,
2,8/20/2019,UA,2140,13930,12953,600,0,0,
2,8/20/2019,UA,2139,11618,13930,530,47,0,0
2,8/20/2019,UA,2139,13930,11697,815,26,0,0
2,8/20/2019,UA,2138,11618,12889,1000,39,0,
2,8/20/2019,UA,2136,10721,12264,1935,271,0,0
2,8/20/2019,UA,2135,11292,12264,1720,7,0,0
2,8/20/2019,UA,2135,14107,11292,1345,0,0,
2,8/20/2019,UA,2134,10423,12266,1940,21,0,0
2,8/20/2019,UA,2134,12266,13495,2150,32,0,0
2,8/20/2019,UA,2133,10257,13930,730,0,0,
2,8/20/2019,UA,2133,13930,12889,1021,4,0,0
2,8/20/2019,UA,2132,14100,14771,1839,114,0,109
2,8/20/2019,UA,2131,12266,13930,2005,0,0,
2,8/20/2019,UA,2130,14027,11618,1315,41,0,0
2,8/20/2019,UA,2129,14831,13930,646,65,0,0
2,8/20/2019,UA,2128,14122,14771,720,0,0,
2,8/20/2019,UA,2128,14771,10800,1220,17,0,
2,8/20/2019,UA,2126,14492,11618,720,0,0,
2,8/20/2019,UA,2125,12266,13244,2150,1,0,
2,8/20/2019,UA,2124,11042,12892,1938,17,0,
2,8/20/2019,UA,2124,11618,11042,1535,2,0,0
2,8/20/2019,UA,2123,10423,14771,605,0,0,
2,8/20/2019,UA,2122,11292,14831,1903,6,0,
2,8/20/2019,UA,2121,12266,11618,600,0,0,
2,8/20/2019,UA,2120,11618,11697,1115,0,0,
2,8/20/2019,UA,2119,10713,14771,1914,76,0,0
2,8/20/2019,UA,2118,11292,13487,1325,0,0,
2,8/20/2019,UA,2118,12266,11292,810,0,0,
2,8/20/2019,UA,2117,12264,10423,840,3,0,
2,8/20/2019,UA,2116,11042,13930,610,0,0,
2,8/20/2019,UA,2116,13930,12266,1019,65,0,52
2,8/20/2019,UA,2114,14771,12264,2330,27,0,
2,8/20/2019,UA,2113,14100,12266,620,0,0,
2,8/20/2019,UA,2112,14747,12266,2359,0,0,
2,8/20/2019,UA,2111,14683,12266,1825,0,0,
2,8/20/2019,UA,2109,11292,12441,1540,0,0,
2,8/20/2019,UA,2108,14683,12266,535,0,0,
2,8/20/2019,UA,2107,12889,12264,830,0,0,0
2,8/20/2019,UA,2106,11618,12264,600,0,0,
2,8/20/2019,UA,2105,12266,14683,1420,16,0,
2,8/20/2019,UA,2104,11278,11292,1530,,1,
2,8/20/2019,UA,2104,11292,14679,1910,59,0,0
2,8/20/2019,UA,2103,12266,13204,2000,29,0,0
2,8/20/2019,UA,2102,11618,11057,1655,248,0,225
2,8/20/2019,UA,2101,10423,12266,1215,12,0,0
2,8/20/2019,UA,2100,12266,11697,2031,0,0,
2,8/20/2019,UA,2099,14679,12266,1337,50,0,0
2,8/20/2019,UA,2098,12953,12266,755,0,0,
2,8/20/2019,UA,2096,14771,14908,832,0,0,
2,8/20/2019,UA,2094,12266,12953,1640,0,0,0
2,8/20/2019,UA,2093,11298,14771,740,0,0,
2,8/20/2019,UA,2092,10821,12266,615,0,0,
2,8/20/2019,UA,2091,12266,12264,1200,2,0,0
2,8/20/2019,UA,2090,12892,14747,816,0,0,0
2,8/20/2019,UA,2089,14122,11292,700,0,0,
2,8/20/2019,UA,2088,12889,11618,805,14,0,0
2,8/20/2019,UA,2087,14893,12266,1307,0,0,
2,8/20/2019,UA,2086,14771,11603,1639,142,0,0
2,8/20/2019,UA,2085,12266,13495,1953,79,0,0
2,8/20/2019,UA,2083,12266,11697,725,53,0,0
2,8/20/2019,UA,2082,14057,12266,500,0,0,
2,8/20/2019,UA,2081,13303,12266,1856,263,0,0
2,8/20/2019,UA,2081,13930,13303,1400,278,0,0
2,8/20/2019,UA,2080,11618,14771,1200,8,0,
2,8/20/2019,UA,2079,11042,13204,915,10,0,
2,8/20/2019,UA,2078,12953,12266,1359,1,0,
2,8/20/2019,UA,2077,10721,11618,700,0,0,
2,8/20/2019,UA,2076,12266,11292,1955,16,0,0
2,8/20/2019,UA,2075,11618,13930,1015,154,0,0
2,8/20/2019,UA,2075,13930,13198,1255,57,0,0
2,8/20/2019,UA,2074,10529,13930,1845,87,0,0
2,8/20/2019,UA,2073,15016,12266,856,0,0,
2,8/20/2019,UA,2072,11618,11057,1330,5,0,
2,8/20/2019,UA,2071,12266,14831,1850,0,0,
2,8/20/2019,UA,2070,14747,14771,1941,0,0,
2,8/20/2019,UA,2069,14771,12339,2245,31,0,0
2,8/20/2019,UA,2068,13264,14771,600,0,0,
2,8/20/2019,UA,2067,12266,15304,1519,41,0,0
2,8/20/2019,UA,2064,12892,12264,1230,0,0,0
2,8/20/2019,UA,2063,14771,10821,956,72,0,0
2,8/20/2019,UA,2062,11618,10721,2159,202,0,0
2,8/20/2019,UA,2061,13930,12264,1930,180,0,6
2,8/20/2019,UA,2060,14771,10693,2305,0,0,
2,8/20/2019,UA,2059,10821,14771,1900,111,0,0
2,8/20/2019,UA,2058,14771,12266,1840,0,0,
2,8/20/2019,UA,2056,13930,11433,2130,232,0,0
2,8/20/2019,UA,2055,14771,14057,1315,7,0,
2,8/20/2019,UA,2054,14057,14771,1600,0,0,
2,8/20/2019,UA,2053,12266,10721,1155,0,0,
2,8/20/2019,UA,2052,14771,14492,930,11,0,
2,8/20/2019,UA,2051,15304,14771,650,0,0,
2,8/20/2019,UA,2049,12892,11292,1140,0,0,
2,8/20/2019,UA,2048,12892,12889,1810,0,0,
2,8/20/2019,UA,2047,10721,11618,1945,0,0,
2,8/20/2019,UA,2046,13871,13930,1521,251,0,0
2,8/20/2019,UA,2046,13930,11884,1940,16,0,
2,8/20/2019,UA,2045,11618,10721,1400,0,0,
